#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
24152521|2020-03-24T05:54:50.520000|41.0477|14.7725|10.0|SURVEY-INGV||||ML|2.2|--|1 km E Ceppaloni (BN)
24152621|2020-03-24T06:01:54.290000|41.0607|14.7683|9.8|SURVEY-INGV||||ML|2.0|--|2 km NE Ceppaloni (BN)
24152821|2020-03-24T06:55:31.250000|44.8943|11.8687|37.2|SURVEY-INGV||||ML|2.2|--|3 km E Copparo (FE)
24155541|2020-03-25T00:22:31.570000|44.8427|11.0417|10.3|SURVEY-INGV||||ML|2.6|--|1 km E Cavezzo (MO)
24155901|2020-03-25T02:42:09.380000|41.6998|12.629|10.5|SURVEY-INGV||||ML|2.0|--|4 km SW Albano Laziale (RM)
24155961|2020-03-25T02:49:18.546000|48.7758|157.709|19.5|SURVEY-INGV-A||||Mwpd|7.6|--|East of Kuril Islands, Russia [Sea: Russia]
24156881|2020-03-25T05:25:29.560000|37.7253|14.6057|27.7|SURVEY-INGV||||ML|2.2|--|6 km E Gagliano Castelferrato (EN)
24157271|2020-03-25T08:06:55.360000|42.8893|12.9503|10.4|SURVEY-INGV||||ML|2.4|--|2 km E Sellano (PG)
24157311|2020-03-25T08:09:18.270000|42.8932|12.9598|11.8|SURVEY-INGV||||ML|2.1|--|3 km E Sellano (PG)
24157541|2020-03-25T08:42:30.340000|44.3228|11.5883|23.0|SURVEY-INGV||||ML|2.7|--|4 km NW Casalfiumanese (BO)
24158311|2020-03-25T10:55:50.100000|42.8883|12.9513|10.7|SURVEY-INGV||||ML|2.0|--|2 km E Sellano (PG)
24158651|2020-03-25T11:57:13.080000|37.9128|14.9442|28.9|SURVEY-INGV||||ML|2.2|--|2 km W Santa Domenica Vittoria (ME)
24158981|2020-03-25T13:03:31.060000|44.3182|11.5622|28.4|SURVEY-INGV||||ML|2.4|--|5 km W Casalfiumanese (BO)
24160651|2020-03-25T20:36:43.990000|43.0737|13.4863|28.6|SURVEY-INGV||||ML|2.0|--|1 km SW Servigliano (FM)
24160791|2020-03-25T20:56:16.820000|43.0807|13.4652|27.4|SURVEY-INGV||||ML|2.1|--|2 km W Servigliano (FM)
24161591|2020-03-26T02:19:16.410000|44.2758|11.5633|10.6|SURVEY-INGV||||ML|2.3|--|2 km N Fontanelice (BO)
24161651|2020-03-26T02:48:40.520000|37.9255|14.9688|29.5|SURVEY-INGV||||ML|2.4|--|1 km NE Santa Domenica Vittoria (ME)
24163051|2020-03-26T07:09:28.926000|35.7258|5.66895|19.5|SURVEY-INGV-A||||mb|5.0|--|Northern Algeria [Land: Algeria]
24166351|2020-03-26T15:38:04.929000|5.69883|125.188|66.8|SURVEY-INGV-A||||Mwp|6.1|--|Philippines [Sea]
24166971|2020-03-26T17:43:32.980000|39.7005|16.7368|6.2|SURVEY-INGV||||ML|2.0|--|Costa Ionica Cosentina (Cosenza)
24167091|2020-03-26T18:01:50.460000|41.7415|15.793|20.2|SURVEY-INGV||||ML|2.4|--|7 km NE San Giovanni Rotondo (FG)
24167651|2020-03-26T21:57:19.900000|43.5005|12.1053|8.8|SURVEY-INGV||||ML|2.0|--|1 km W Citerna (PG)
24167831|2020-03-27T00:42:01.190000|42.4527|13.2037|11.4|SURVEY-INGV||||ML|2.0|--|2 km W Cagnano Amiterno (AQ)
24168481|2020-03-27T05:49:14.000000|44.2807|11.5582|9.8|SURVEY-INGV||||ML|2.6|--|2 km N Fontanelice (BO)
24168781|2020-03-27T07:02:00.730000|40.8773|15.8455|10.2|SURVEY-INGV||||ML|2.0|--|2 km NW Forenza (PZ)
24171181|2020-03-27T14:32:47.000000|0.209|133.611|10.0|SURVEY-INGV-USGS||||Mw|5.6|--|Indonesia [Sea]
24170831|2020-03-27T16:20:20.910000|39.2473|16.9495|26.0|SURVEY-INGV||||ML|2.4|--|1 km W Casabona (KR)
24170961|2020-03-27T17:08:35.690000|39.2477|16.9637|28.3|SURVEY-INGV||||ML|2.4|--|Casabona (KR)
24171041|2020-03-27T17:15:13.890000|39.2373|16.9977|31.3|SURVEY-INGV||||ML|2.2|--|4 km E Casabona (KR)
24171091|2020-03-27T17:17:00.070000|39.2467|16.9523|28.8|SURVEY-INGV||||ML|2.2|--|1 km W Casabona (KR)
24171431|2020-03-27T19:25:43.800000|39.2517|16.994|23.7|SURVEY-INGV||||ML|2.5|--|3 km E Casabona (KR)
24171761|2020-03-27T23:08:13.600000|43.1968|11.0412|6.6|SURVEY-INGV||||ML|2.0|--|6 km NW Chiusdino (SI)
24172031|2020-03-28T00:26:20.000000|35.1903|14.5903|10.0|SURVEY-INGV||||ML|3.1|--|Malta [Sea]
24172531|2020-03-28T04:14:04.270000|41.7058|7.9318|10.0|SURVEY-INGV||||ML|2.1|--|Mare di Corsica (MARE)
24173641|2020-03-28T10:17:45.710000|42.7867|12.9635|10.1|SURVEY-INGV||||ML|2.3|--|5 km SE Cerreto di Spoleto (PG)
24173721|2020-03-28T10:28:23.500000|44.3322|11.5545|20.8|SURVEY-INGV||||ML|2.4|--|6 km NW Casalfiumanese (BO)
24174071|2020-03-28T12:14:17.340000|43.0347|13.0157|6.9|SURVEY-INGV||||ML|2.1|--|3 km W Pieve Torina (MC)
24174311|2020-03-28T12:58:29.130000|43.7922|13.36|10.1|SURVEY-INGV||||ML|3.2|--|Costa Marchigiana Anconetana (Ancona)
24175551|2020-03-28T21:33:16.530000|39.0377|16.0225|26.6|SURVEY-INGV||||ML|2.3|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24176361|2020-03-29T01:47:40.850000|40.2513|16.8455|6.9|SURVEY-INGV||||ML|2.6|--|Costa Ionica Lucana (Matera)
24176491|2020-03-29T03:55:15.120000|38.1993|14.8172|119.8|SURVEY-INGV||||ML|2.5|--|Costa Siciliana nord-orientale (Messina)
24176941|2020-03-29T07:11:34.350000|44.9947|7.2853|20.5|SURVEY-INGV||||ML|3.4|--|6 km S Coazze (TO)
24177231|2020-03-29T07:54:31.170000|37.7333|15.7382|7.2|SURVEY-INGV||||ML|2.1|--|Costa Calabra sud-orientale (Reggio di Calabria)
24178011|2020-03-29T13:37:10.120000|41.5538|19.422|18.0|SURVEY-INGV||||ML|3.0|--|Costa Albanese settentrionale (ALBANIA)
24178601|2020-03-29T16:06:53.000490|37.687|14.924|14.3|SURVEY-INGV-CT||||ML|2.5|--|6 km N Ragalna (CT)
24179671|2020-03-30T00:18:26.030000|38.7315|17.5358|38.0|SURVEY-INGV||||ML|2.0|--|Mar Ionio Settentrionale (MARE)
24180661|2020-03-30T07:02:03.190000|43.0312|13.0103|7.6|SURVEY-INGV||||ML|2.1|--|4 km W Pieve Torina (MC)
24180721|2020-03-30T07:10:12.460000|46.489|14.3377|7.9|SURVEY-INGV||||ML|2.0|--|Confine Austri-Slovenia (AUSTRIA, SLOVENIA)
24182221|2020-03-30T13:06:18.970000|42.68|6.5423|46.8|SURVEY-INGV||||ML|2.1|--|Costa Francese (FRANCIA)
24182301|2020-03-30T13:27:41.230000|42.8413|13.1937|9.2|SURVEY-INGV||||ML|2.0|--|7 km SE Castelsantangelo sul Nera (MC)
24184301|2020-03-31T01:19:14.270000|44.2557|11.5603|8.6|SURVEY-INGV||||ML|3.0|--|Fontanelice (BO)
24184891|2020-03-31T07:33:15.000000|42.182|15.8178|10.5|SURVEY-INGV||||ML|2.3|--|Costa Garganica (Foggia)
24185421|2020-03-31T09:35:12.670000|44.8205|11.4688|7.8|SURVEY-INGV||||ML|2.9|--|1 km SE Mirabello (FE)
24186501|2020-03-31T14:59:01.080000|38.5477|15.4773|149.8|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
24187771|2020-03-31T20:34:09.900000|44.2887|10.2283|18.1|SURVEY-INGV||||ML|2.9|--|7 km E Comano (MS)
24188241|2020-03-31T23:52:33.835000|44.4568|-114.851|14.3|SURVEY-INGV-A||||Mwp|6.4|--|Western Idaho, United States [Land: United States]
24189121|2020-04-01T02:51:26.980000|43.1387|13.4108|18.2|SURVEY-INGV||||ML|2.0|--|3 km S Loro Piceno (MC)
24189681|2020-04-01T04:39:22.350000|43.1432|13.3947|18.3|SURVEY-INGV||||ML|2.4|--|2 km E Ripe San Ginesio (MC)
24191941|2020-04-01T10:26:15.260000|43.143|13.402|19.0|SURVEY-INGV||||ML|2.3|--|3 km E Ripe San Ginesio (MC)
24192481|2020-04-01T10:52:23.960000|43.1573|13.4285|19.0|SURVEY-INGV||||ML|2.0|--|1 km SE Loro Piceno (MC)
24194401|2020-04-01T14:38:32.670000|38.9592|15.5197|193.1|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24196221|2020-04-02T03:12:08.180000|44.7887|10.2043|20.1|SURVEY-INGV||||ML|2.4|--|3 km SE Noceto (PR)
24196411|2020-04-02T03:45:37.660000|44.7922|10.1708|19.5|SURVEY-INGV||||ML|2.5|--|2 km S Noceto (PR)
24196761|2020-04-02T05:35:06.670000|39.0762|17.2287|10.0|SURVEY-INGV||||ML|2.0|--|Costa Ionica Crotonese (Crotone)
24197361|2020-04-02T08:31:56.390000|44.7467|10.1797|23.6|SURVEY-INGV||||ML|2.4|--|3 km W Collecchio (PR)
24198611|2020-04-02T13:58:36.410000|42.9567|13.1352|8.4|SURVEY-INGV||||ML|2.2|--|1 km N Ussita (MC)
24199241|2020-04-02T16:56:24.250000|39.1908|17.1402|6.1|SURVEY-INGV||||ML|2.4|--|11 km SE Strongoli (KR)
24199761|2020-04-02T22:19:36.570000|39.9412|16.1192|25.2|SURVEY-INGV||||ML|2.0|--|4 km SE Viggianello (PZ)
24200311|2020-04-03T00:12:20.490000|42.0277|12.8252|15.5|SURVEY-INGV||||ML|3.0|--|1 km E Marcellina (RM)
24200691|2020-04-03T03:13:05.570000|39.0775|17.1603|26.3|SURVEY-INGV||||Mw|3.5|--|Costa Ionica Crotonese (Crotone)
24200791|2020-04-03T03:26:08.480000|39.0927|17.207|20.0|SURVEY-INGV||||ML|2.5|--|Costa Ionica Crotonese (Crotone)
24200891|2020-04-03T03:52:04.070000|39.0765|17.2222|21.9|BULLETIN-INGV||||Mw|4.0|--|Costa Ionica Crotonese (Crotone)
24201221|2020-04-03T04:31:22.830000|39.1263|17.1878|20.0|SURVEY-INGV||||ML|2.3|--|Costa Ionica Crotonese (Crotone)
24201271|2020-04-03T04:32:45.930000|39.0703|17.1562|20.0|SURVEY-INGV||||ML|2.1|--|Costa Ionica Crotonese (Crotone)
24201321|2020-04-03T04:53:10.930000|39.0902|17.2975|20.0|SURVEY-INGV||||ML|2.2|--|Costa Ionica Crotonese (Crotone)
24202201|2020-04-03T07:58:23.290000|45.9048|16.039|10.0|SURVEY-INGV||||ML|2.1|--|Croatia [Land]
24202381|2020-04-03T08:28:14.070000|41.7398|12.9397|11.1|SURVEY-INGV||||ML|2.3|--|2 km E Artena (RM)
24202561|2020-04-03T09:14:36.550000|44.286|11.5688|20.9|SURVEY-INGV||||ML|2.5|--|2 km W Borgo Tossignano (BO)
24203891|2020-04-03T12:41:40.720000|38.6293|16.3658|10.0|SURVEY-INGV||||ML|2.0|--|2 km SW Cardinale (CZ)
24204331|2020-04-03T14:18:55.800000|39.0882|17.2173|19.4|BULLETIN-INGV||||Mw|3.9|--|Costa Ionica Crotonese (Crotone)
24204431|2020-04-03T14:25:11.870000|39.0935|17.1068|7.6|SURVEY-INGV||||ML|2.2|--|2 km NW Crotone (KR)
24204771|2020-04-03T14:56:37.530000|39.1203|17.1807|24.2|SURVEY-INGV||||ML|3.1|--|Costa Ionica Crotonese (Crotone)
24205211|2020-04-03T16:14:13.740000|41.8658|15.3923|10.4|SURVEY-INGV||||ML|2.1|--|3 km E Lesina (FG)
24205341|2020-04-03T16:16:09.180000|45.9082|14.072|5.3|SURVEY-INGV||||ML|3.4|--|Confine Italia-Slovenia (SLOVENIA)
24206111|2020-04-03T19:54:08.970000|39.0887|17.1522|24.8|SURVEY-INGV||||ML|3.3|--|Costa Ionica Crotonese (Crotone)
24206771|2020-04-03T21:55:40.110000|39.9628|16.0432|11.4|SURVEY-INGV||||ML|2.4|--|1 km NE Rotonda (PZ)
24207091|2020-04-03T23:07:31.520000|39.1205|17.1923|10.0|SURVEY-INGV||||ML|2.4|--|Costa Ionica Crotonese (Crotone)
24207491|2020-04-04T02:25:19.670000|39.7412|15.4747|6.3|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24207651|2020-04-04T03:21:13.740000|39.0885|17.1632|10.0|SURVEY-INGV||||ML|2.2|--|Costa Ionica Crotonese (Crotone)
24207711|2020-04-04T03:27:44.360000|39.0867|17.1435|10.0|SURVEY-INGV||||ML|2.4|--|Costa Ionica Crotonese (Crotone)
24208791|2020-04-04T07:36:37.670000|43.0385|13.4842|23.2|SURVEY-INGV||||ML|2.2|--|2 km NW Santa Vittoria in Matenano (FM)
24208861|2020-04-04T07:36:56.330000|39.0907|17.1327|10.0|SURVEY-INGV||||ML|2.0|--|Costa Ionica Crotonese (Crotone)
24214401|2020-04-04T14:18:13.640000|39.7397|15.4537|10.2|SURVEY-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
24216951|2020-04-04T16:37:05.730000|37.9333|15.6677|31.1|SURVEY-INGV||||ML|2.9|--|Stretto di Messina (Reggio di Calabria, Messina)
24217701|2020-04-04T18:03:25.620000|39.0795|17.1792|5.4|SURVEY-INGV||||ML|2.3|--|Costa Ionica Crotonese (Crotone)
24218661|2020-04-04T21:37:15.640000|43.5882|12.4043|9.0|SURVEY-INGV||||ML|2.0|--|3 km NW Apecchio (PU)
24219111|2020-04-04T23:37:41.730000|44.3065|11.541|25.6|SURVEY-INGV||||ML|2.1|--|5 km NW Borgo Tossignano (BO)
24221031|2020-04-05T07:18:48.050000|39.0967|17.0712|10.6|SURVEY-INGV||||ML|2.2|--|5 km W Crotone (KR)
24221501|2020-04-05T08:10:59.560000|44.8892|11.1992|8.1|SURVEY-INGV||||ML|2.5|--|7 km NE San Felice sul Panaro (MO)
24221561|2020-04-05T08:14:23.530000|42.7838|13.2222|7.5|SURVEY-INGV||||ML|2.0|--|6 km W Arquata del Tronto (AP)
24225361|2020-04-05T14:33:48.030000|43.3773|12.5267|9.0|SURVEY-INGV||||ML|2.4|--|5 km NW Gubbio (PG)
24226371|2020-04-05T18:37:13.207000|1.44492|126.454|67.6|SURVEY-INGV-A||||Mwp|6.0|--|Indonesia [Sea]
24226911|2020-04-05T22:49:44.750000|41.8622|14.8617|15.5|SURVEY-INGV||||ML|2.2|--|5 km SE Montecilfone (CB)
24227941|2020-04-06T04:57:53.900000|43.7022|12.8888|36.8|SURVEY-INGV||||ML|2.9|--|2 km NE Sant'Ippolito (PU)
24230481|2020-04-06T14:53:15.360000|45.8867|14.082|10.9|SURVEY-INGV||||ML|2.0|--|Confine Italia-Slovenia (SLOVENIA)
24231021|2020-04-06T18:53:53.760000|44.4963|9.6778|6.9|SURVEY-INGV||||ML|2.0|--|1 km E Compiano (PR)
24231061|2020-04-06T18:58:06.120000|42.9553|13.133|8.3|SURVEY-INGV||||ML|2.2|--|1 km NW Ussita (MC)
24231261|2020-04-06T22:24:09.890000|37.8047|16.9103|40.7|SURVEY-INGV||||ML|2.9|--|Mar Ionio Settentrionale (MARE)
24232531|2020-04-07T07:22:28.360000|44.0338|7.6403|5.8|SURVEY-INGV||||ML|2.4|--|Costa Ligure Occidentale (Imperia)
24235921|2020-04-07T22:43:05.230000|41.778|15.8678|21.7|SURVEY-INGV||||ML|2.2|--|8 km S Carpino (FG)
24236371|2020-04-08T00:50:29.000000|40.826|14.142|2.4|BULLETIN-OV||||Md|2.9|--|5 km SE Pozzuoli (NA)
24237321|2020-04-08T05:37:15.790000|46.1973|14.5442|10.0|SURVEY-INGV||||ML|2.3|--|Slovenia (SLOVENIA)
24239081|2020-04-08T14:17:23.390000|42.8973|13.1527|8.8|SURVEY-INGV||||ML|2.4|--|Castelsantangelo sul Nera (MC)
24239231|2020-04-08T15:10:46.400000|46.2302|12.4773|10.4|SURVEY-INGV||||ML|2.9|--|5 km SW Claut (PN)
24239471|2020-04-08T15:50:12.640000|39.0645|17.1275|7.9|SURVEY-INGV||||ML|2.1|--|2 km S Crotone (KR)
24239551|2020-04-08T16:12:14.030000|42.9102|11.8835|10.9|SURVEY-INGV||||ML|2.2|--|4 km N San Casciano dei Bagni (SI)
24240291|2020-04-08T21:11:13.960000|43.8568|12.3032|47.1|SURVEY-INGV||||ML|2.8|--|2 km SW Maiolo (RN)
24240771|2020-04-09T00:20:51.900000|39.7388|15.4695|9.2|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
24244511|2020-04-09T20:32:04.050000|38.9163|17.2897|10.0|SURVEY-INGV||||ML|2.0|--|Costa Ionica Crotonese (Crotone)
24247861|2020-04-10T13:33:11.400000|38.9097|17.5293|10.0|SURVEY-INGV||||ML|2.1|--|Mar Ionio Settentrionale (MARE)
24248821|2020-04-10T17:15:06.090000|38.5218|12.6177|31.1|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24248981|2020-04-10T17:29:49.330000|38.5678|12.5567|26.3|SURVEY-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24249471|2020-04-10T21:52:34.430000|36.3682|15.5162|19.3|SURVEY-INGV||||ML|3.3|--|Mar Ionio Meridionale (MARE)
24249811|2020-04-10T22:40:34.880000|38.5243|12.6325|30.7|SURVEY-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
24249941|2020-04-10T23:29:07.320000|45.1233|10.4345|17.7|SURVEY-INGV||||ML|2.1|--|1 km SW Calvatone (CR)
24250641|2020-04-11T04:03:23.400000|42.6257|13.1532|13.0|SURVEY-INGV||||ML|2.3|--|1 km NW Cittareale (RI)
24251821|2020-04-11T10:22:52.730000|34.9014|26.0969|19.7|SURVEY-INGV-A||||mb|5.0|--|Crete, Greece [Sea: Greece]
24253431|2020-04-11T18:23:03.710000|38.4255|15.4663|122.6|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24255171|2020-04-12T05:15:07.860000|42.0405|15.6218|8.6|SURVEY-INGV||||ML|2.0|--|Costa Garganica (Foggia)
24255811|2020-04-12T08:27:21.130000|42.9432|13.1575|10.1|SURVEY-INGV||||ML|2.1|--|1 km E Ussita (MC)
24257581|2020-04-12T22:46:15.820000|40.751|15.4875|3.1|SURVEY-INGV||||ML|2.0|--|Muro Lucano (PZ)
24258211|2020-04-13T03:36:34.100000|36.7223|14.351|10.0|SURVEY-INGV||||ML|2.2|--|Costa Ragusana (Ragusa)
24260061|2020-04-13T14:05:40.350000|37.561|14.916|1.4|SURVEY-INGV-CT||||ML|2.3|--|2 km SE Paternò (CT)
24260051|2020-04-13T14:05:52.370000|37.603|14.928|0.6|SURVEY-INGV-CT||||ML|2.2|--|3 km SW Ragalna (CT)
24261021|2020-04-13T23:54:48.960000|37.3587|14.6943|23.3|SURVEY-INGV||||ML|2.0|--|3 km S Ramacca (CT)
24261531|2020-04-14T03:04:02.980000|39.0913|17.1313|6.8|SURVEY-INGV||||ML|2.1|--|1 km NE Crotone (KR)
24261631|2020-04-14T03:54:04.300000|38.4297|13.6362|2.2|SURVEY-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24261941|2020-04-14T05:12:03.310000|44.2637|11.552|9.6|SURVEY-INGV||||ML|2.0|--|1 km NW Fontanelice (BO)
24262041|2020-04-14T05:27:18.900000|45.855|15.8473|1.8|SURVEY-INGV||||ML|2.8|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
24262141|2020-04-14T06:20:36.430000|36.8143|14.89|33.4|SURVEY-INGV||||ML|2.3|--|3 km NW Ispica (RG)
24263371|2020-04-14T13:48:44.340000|41.9173|13.7028|13.7|SURVEY-INGV||||ML|2.4|--|2 km SE Lecce nei Marsi (AQ)
24266421|2020-04-15T05:35:21.970000|40.865|15.1182|11.0|SURVEY-INGV||||ML|3.3|--|4 km SE Nusco (AV)
24268981|2020-04-15T15:02:45.190000|38.4097|15.3792|119.2|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24269051|2020-04-15T15:18:18.180000|42.7747|13.2417|11.0|SURVEY-INGV||||ML|2.8|--|5 km W Arquata del Tronto (AP)
24269281|2020-04-15T16:38:51.340000|40.8622|15.1103|14.4|SURVEY-INGV||||ML|3.1|--|3 km SE Nusco (AV)
24269831|2020-04-15T20:02:54.740000|44.6525|9.3923|7.1|BULLETIN-INGV||||ML|3.5|--|4 km SE Cerignale (PC)
24270311|2020-04-15T22:07:14.850000|43.1797|11.0348|6.8|SURVEY-INGV||||ML|2.1|--|5 km NW Chiusdino (SI)
24272461|2020-04-16T08:04:38.058000|16.9207|-85.697|9.8|SURVEY-INGV-A||||Mwp|6.0|--|North of Honduras [Sea: Honduras]
24272751|2020-04-16T09:42:51.990000|44.6618|9.3967|5.9|BULLETIN-INGV||||Mw|4.0|--|4 km E Cerignale (PC)
24272911|2020-04-16T10:29:36.760000|44.7012|9.3878|9.4|SURVEY-INGV||||ML|2.0|--|1 km SE Corte Brugnatella (PC)
24273031|2020-04-16T10:53:25.780000|44.6953|9.3898|8.2|SURVEY-INGV||||ML|2.6|--|2 km SE Corte Brugnatella (PC)
24273191|2020-04-16T11:16:45.130000|44.6502|9.3972|7.2|BULLETIN-INGV||||ML|3.5|--|5 km SE Cerignale (PC)
24273341|2020-04-16T11:47:54.190000|44.694|9.386|6.4|SURVEY-INGV||||ML|2.9|--|2 km S Corte Brugnatella (PC)
24274581|2020-04-16T14:59:19.000000|40.753|13.883|1.9|SURVEY-INGV-OV||||Md|2.4|--|Lacco Ameno (NA)
24278351|2020-04-17T14:12:09.410000|41.3718|14.3778|14.1|SURVEY-INGV||||ML|2.0|--|Castello del Matese (CE)
24279101|2020-04-17T15:51:57.590000|37.7523|14.6052|25.4|SURVEY-INGV||||ML|2.3|--|4 km S Troina (EN)
24279291|2020-04-17T16:19:16.960000|42.1318|13.581|9.8|SURVEY-INGV||||ML|2.7|--|5 km E Ovindoli (AQ)
24280071|2020-04-17T20:57:17.020000|38.311|16.0622|15.5|SURVEY-INGV||||ML|2.0|--|3 km E Molochio (RC)
24280411|2020-04-17T23:57:25.710000|42.1313|13.5792|7.9|SURVEY-INGV||||ML|2.2|--|5 km E Ovindoli (AQ)
24280761|2020-04-18T02:35:47.850000|38.0842|15.6972|10.6|SURVEY-INGV||||ML|2.2|--|5 km SE Reggio di Calabria (RC)
24280851|2020-04-18T02:57:27.080000|41.8105|15.3912|23.1|BULLETIN-INGV||||ML|3.7|--|2 km SE Poggio Imperiale (FG)
24281311|2020-04-18T04:31:01.120000|41.7747|15.3922|25.1|SURVEY-INGV||||ML|2.0|--|4 km W Apricena (FG)
24281341|2020-04-18T04:42:29.990000|37.7712|14.6297|30.5|SURVEY-INGV||||ML|2.4|--|3 km SE Troina (EN)
24281961|2020-04-18T08:25:38.054000|27.0035|140.206|472.3|SURVEY-INGV-A||||Mwp|6.3|--|Japan [Sea]
24285731|2020-04-19T01:56:19.280000|39.7485|15.6838|272.9|SURVEY-INGV||||ML|3.2|--|Costa Calabra nord-occidentale (Cosenza)
24285891|2020-04-19T03:11:05.760000|36.135|13.9777|21.7|SURVEY-INGV||||ML|2.3|--|Canale di Sicilia meridionale (MARE)
24286021|2020-04-19T03:24:21.580000|38.4318|15.7172|47.9|SURVEY-INGV||||ML|2.0|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24286031|2020-04-19T03:27:02.660000|44.231|12.5207|4.2|SURVEY-INGV||||ML|2.8|--|Costa Romagnola meridionale (Rimini, Forli-Cesena)
24286281|2020-04-19T04:13:14.910000|46.2638|13.7207|15.5|SURVEY-INGV||||ML|2.3|--|Confine Italia-Slovenia (SLOVENIA)
24286341|2020-04-19T05:16:35.050000|44.6652|9.3868|4.8|BULLETIN-INGV||||ML|2.9|--|3 km E Cerignale (PC)
24286931|2020-04-19T09:53:40.820000|45.0328|9.2108|25.0|BULLETIN-INGV||||ML|3.7|--|1 km SE Redavalle (PV)
24288011|2020-04-19T15:18:00.970000|41.2243|14.9372|34.7|SURVEY-INGV||||ML|2.3|--|3 km W Buonalbergo (BN)
24288791|2020-04-19T20:39:08.254000|38.8582|141.992|62.1|SURVEY-INGV-A||||Mwp|6.4|--|Near east coast of eastern Honshu, Japan [Sea: Japan]
24289241|2020-04-19T23:29:02.900000|41.7173|16.3763|8.8|SURVEY-INGV||||ML|2.4|--|Costa Garganica (Foggia)
24289671|2020-04-20T03:55:07.400000|38.553|13.3808|6.2|SURVEY-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
24289911|2020-04-20T05:23:48.490000|37.7513|14.6143|29.6|SURVEY-INGV||||ML|2.1|--|4 km S Troina (EN)
24290091|2020-04-20T06:25:43.500000|43.9763|11.786|9.1|SURVEY-INGV||||ML|2.4|--|1 km E Premilcuore (FC)
24290731|2020-04-20T09:43:32.900000|43.1072|13.42|21.2|SURVEY-INGV||||ML|2.1|--|2 km E Sant'Angelo in Pontano (MC)
24291191|2020-04-20T11:56:24.360000|44.2402|11.9528|22.7|SURVEY-INGV||||ML|2.0|--|7 km N Castrocaro Terme e Terra del Sole (FC)
24291671|2020-04-20T14:26:12.230000|41.7548|13.6858|8.1|SURVEY-INGV||||ML|2.1|--|2 km N Campoli Appennino (FR)
24291751|2020-04-20T14:42:21.440000|38.1068|15.171|8.8|SURVEY-INGV||||ML|2.3|--|1 km S Rodì Milici (ME)
24292001|2020-04-20T16:13:41.410000|37.3868|15.8307|21.8|SURVEY-INGV||||ML|2.3|--|Mar Ionio Meridionale (MARE)
24292831|2020-04-20T22:51:27.030000|42.4327|13.0438|10.8|SURVEY-INGV||||ML|2.4|--|2 km SW Micigliano (RI)
24293271|2020-04-21T02:27:52.800000|36.3528|13.9563|10.0|SURVEY-INGV||||ML|2.4|--|Canale di Sicilia meridionale (MARE)
24293761|2020-04-21T06:00:07.690000|39.3107|15.646|225.2|SURVEY-INGV||||ML|2.8|--|Costa Calabra nord-occidentale (Cosenza)
24295831|2020-04-21T20:31:44.020000|45.0057|9.2255|27.3|SURVEY-INGV||||ML|2.1|--|1 km E Mornico Losana (PV)
24295871|2020-04-21T21:01:18.110000|39.7323|15.4583|10.0|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24295961|2020-04-21T21:48:49.170000|39.7113|15.424|5.7|SURVEY-INGV||||ML|3.0|--|Tirreno Meridionale (MARE)
24296631|2020-04-22T04:20:52.550000|37.7475|15.0478|6.6|SURVEY-INGV||||ML|2.2|--|7 km W Milo (CT)
24296931|2020-04-22T05:46:08.370000|43.3662|12.9927|7.7|SURVEY-INGV||||ML|2.8|--|5 km N Cerreto d'Esi (AN)
24301591|2020-04-23T04:47:30.750000|38.1358|16.1608|10.0|SURVEY-INGV||||ML|2.2|--|2 km SW Bovalino (RC)
24302101|2020-04-23T06:01:51.540000|38.1342|16.1553|14.3|SURVEY-INGV||||ML|2.0|--|2 km SW Bovalino (RC)
24303781|2020-04-23T11:46:48.660000|37.7565|14.5622|36.0|SURVEY-INGV||||ML|3.0|--|5 km SW Troina (EN)
24303991|2020-04-23T12:25:17.600000|37.7713|14.5228|22.9|SURVEY-INGV||||ML|2.0|--|5 km S Cerami (EN)
24304241|2020-04-23T13:16:41.710000|37.7437|14.6152|31.3|SURVEY-INGV||||ML|2.7|--|5 km S Troina (EN)
24304321|2020-04-23T13:29:02.530000|37.7713|14.565|27.7|SURVEY-INGV||||ML|2.1|--|4 km W Troina (EN)
